requester_id	pay	comm	fast	fair	reviews	tos_flags
A137SUA8T9FFQ3	4.95	5	5	5	19	0
A3BQ5AI1UMDKTO	4.15	3.29	4.29	3.92	19	0
A2JGL0LQKV0Y3G	1	1	1	1	3	1
A141BVS79EM5I4	4.47	3.43	4.35	3.91	22	0
A3234SQAWRXMXE	4.67	5	5	5	3	0
A2G8YSUBJG66QK	2	1	3	3	4	0
A2P5PE5QRCAFD6	1.67	1	3	3	3	0
A24YY6JHKXD44N	0	1	0	0	1	0
ADGHS9MOR2MHM	4	4.2	4.25	4.67	16	0
A508RFUOA9LBI	5	0	5	5	1	0
A3FFT138GZRKXF	1	0	0	0	1	0
A3IGLPQEASPX6B	2.5	2.5	2.5	2.5	2	0
A1A39T4EKQIE9K	2.67	5	4.67	3.75	7	0
A17Z0YRBL3OI7U	4.13	4.43	3.93	4.14	16	0
A3JH34717GO3QX	4.77	5	4.95	5	22	0
A303CBLKB7HBZO	3.5	5	5	5	4	0
A3QT3S9SEMMTJ2	4.63	0	5	5	8	0
A3H0D24TYO3Y6S	5	4	4.75	4.75	4	0
A3H3EZNM8ORYNI	4.66	4.43	4.68	4.7	57	0
AOCWM7JMUM6AX	1.33	5	3	3	3	0
AEQN9TUV5U17Y	5	0	5	5	1	0
A625PKZQ6F1BA	2.88	3.75	4.2	3.83	8	0
A254A4TGHWYV0X	4	5	4.75	5	5	0
A1WV8GSFWKT2K6	3.47	3	3.13	3.4	21	0
A330SU74WATUYX	1.5	1	1.5	1	3	0
A33CXQ9HKBBTDA	3.57	3.86	4.6	4.27	17	1
A1HGLM8Z98X6UB	3.77	5	5	5	14	0
A3FXZ4DYRL6601	5	0	5	5	2	0
A2I1HKSFEAQZK1	3.56	3.13	4.36	4.14	17	0
A3B0WZWYQTDF0E	4.5	0	5	5	2	0
A2J2MF4KEF2DKM	3	2.91	3.6	3.47	17	0
A3R4SQBDJT5KZY	1	1	1	1	2	0
A3SGEMAIL4P80V	1	1	1	1	2	0
AWW4USMPUV3JI	4.17	5	4.83	5	6	0
A1A0CXMHXTUN4E	3.36	5	4	4.56	17	0
A1Y60GLKWAPKFR	5	0	0	0	1	0
A38BK812S9VNTM	5	0	5	5	2	0
ANP2O6SIRNA5H	5	0	5	5	6	0
A3ORVIDMDER6WF	4	0	5	5	9	0
A1LP8TX9G7T7P2	3.37	3.63	4.08	3.99	76	0
AMS1YB9ZYP9SM	3.43	3.83	4.43	4.43	8	0
A1IZSYKCRCOU17	5	0	5	5	1	0
AXFLTR7N6ENFN	3.13	4.67	4.53	4.59	25	0
A2CFXHLASAPFN0	5	5	5	5	5	4
A172PUFTXDK0M9	3.6	1.5	4.25	4	6	0
A29O52DSEVRRIT	4	1	3	3.5	5	0
A2F18O1OBNOITF	2.25	5	4.5	5	5	0
A1YC739ZD8COKK	2.87	3.67	4.6	5	16	0
A2JZALOX7F4XX9	5	0	5	5	9	0
A2BBS5M8L117VY	2	0	5	5	2	0
A1UCRAP2K7AX2E	4.93	4.2	4.97	4.97	30	0
ATX2I6II7G5TX	3.85	1.8	3.95	4.35	21	0
AB7GMGQCELWOB	2.31	1.94	3.39	2.96	50	0
A2TJN5XOYOKXOY	4.57	5	4.71	4.71	7	0
A2YS1VDIWBNZYN	4.44	0	5	5	9	0
A3HQAV7DY66IF2	4.19	4	4.19	3.85	28	0
A34BVJOZR6H6F7	1.75	0	5	5	4	0
ARPUGQAZZWZ0A	5	5	3.67	5	3	0
A2P25RGTN9NL93	4.88	0	5	5	8	0
A1PMD0ZGUEAY2B	4.33	3.92	4.62	4.72	50	3
A2GTD10I67CYMN	5	5	5	5	2	0
AC6HA1PU55QKZ	4	5	5	5	3	0
AYY5TBDO2MPWM	4	2.75	4.18	4.09	12	0
AWXG3T7W04FVG	2.14	1	3	2.5	9	0
A1JNJP7KSKOGCU	5	5	5	5	2	0
A1KWAD9ECV2X5W	4	0	5	5	1	0
A22MZ8U4HJK2B2	4.6	4	4.78	4.78	20	0
AKFI1AA4RP3H5	5	0	5	5	4	0
A297DCPEV7AB45	2.9	1.83	3.22	2.78	10	0
A3PEX7IEA5GQT0	2.67	0	4.8	5	8	0
A1NT4JAMY68HLG	5	0	5	5	3	0
A1ZFY5DB22KCK9	2	2.2	3.2	2.6	7	0
A3MHDM7Y75EHKR	5	5	4.8	5	7	0
A1PYKYJFJ4ZOUH	1.31	1	1.36	1.33	16	3
A3PYJESVGMHMS4	4.39	4.67	4.66	4.64	111	0
A29V02WMRSOMWF	3.67	2.67	4.56	4.69	20	0
A3F7LYWUVM3U09	5	5	5	5	5	0
A20M61EJRS6UFF	3.14	1	3.67	3.67	8	0
A1423FO0G8Z6D	4.5	5	5	4.94	19	0
A2HYRYJXMCWKUI	3	2.33	2.17	3	6	0
A23OVMUE2TKJYD	3	2	5	5	3	0
A2N8CABDFRA47F	5	5	5	5	12	0
A23BFOVOOKCADW	2.63	5	5	3.29	10	0
A1G44QJ5763G37	4	5	5	5	4	0
A1YYJ19J1PDOS1	3	3.5	3.6	2.8	6	0
AL5RDRXRP9Q4H	4.27	3	4.27	4.2	12	0
A1OO7LFYTHRQEY	4.5	0	5	5	2	0
A1XNOWVRN7PFM6	4.7	4.7	4.81	4.81	86	0
A3OBKR5T9K0W9D	4.5	0	4.75	4.75	4	0
A263O8JPDCVJ8I	3.09	5	4.38	4.29	11	0
A233FI1UJEM3WQ	3.75	0	4.75	5	4	0
ASOGCCOAO0E33	4.93	4.75	5	5	30	0
AQHXS4YXFCTFM	4.29	3.5	4.25	4.31	49	1
AZZ4E7FKHTAXH	4.1	3	4.78	4.11	10	0
A37I8GGF6ETKZU	4.36	2.84	4.15	4.11	70	0
A1HI0VMNBVD5TW	2.5	2.33	4.4	4.2	10	0
A3TTM92V2JN0GD	4.65	3.27	4.8	4.55	21	0
AF2N0YJJ856KU	2.97	2.29	2.81	2.89	42	0
A1M77WFL17YL2G	3.88	0	4.67	5	9	2
AT1767HLJTZSK	5	0	5	5	3	0
ATXBD5VDVN4OU	5	0	5	5	3	0
A29SDHVFW52HS3	3.56	5	4.62	4.71	18	0
A1IF5KJREPEMHH	3.75	1	3.67	3.67	4	0
AWSFM4FIWT1BX	4.21	3.67	4.35	4.44	24	0
APEKKLY0R9T7J	3.63	0	4.38	4.5	8	0
A3A0N4OPTWRYPD	3.7	3.07	4.01	4.05	102	2
AEWJTUXLC1K8D	4.56	5	5	4.84	28	0
AVQNI1YHJF1D0	3.89	1	4	4	9	0
A2VPB2GXEY2VDA	4.94	4.69	4.65	5	39	0
A35QMWMRU93SRV	2.78	3.14	3.86	3.75	20	2
A26WLZT8KZ6JNI	4.33	5	5	5	7	0
A2Q4AWJ70DLZL	3.62	5	4.08	3.38	20	0
A2LJUBI5V94J03	4	5	4.8	5	5	0
A3CXNN7KCYDYNH	4.91	5	4.72	4.9	33	0
A1SBQHYOCGWUU	4	3.67	4	4	4	1
A3AZIIU9Q53B2M	2.2	2.4	2.4	4.5	6	0
A2W8GSI0QQYDFI	5	5	5	5	3	0
A3T75UZ65K1NSD	4.67	5	5	5	3	0
A1DPSOS81SRTXG	4	3	4.2	4	5	0
A2NUVL0Q9ZVTM7	3.6	3	4.2	4.2	5	0
AIUGB4HET3PFN	4.67	5	5	4.78	10	0
A1IU4E852JNCLD	4.36	1	4.84	4.84	29	0
A1KBVL1JRKE1UJ	4.5	3	4.33	4.88	11	1
A1S54N1BUA7HY6	5	5	5	5	1	0
A31CYMCQWQAGJM	1.67	0	5	5	3	0
AZUZUS728KPDF	3.67	3.67	3.67	3	3	0
A763UT92JSKKH	3	2.3	2.37	3.65	20	0
A28SXHPMQELGRC	5	0	5	5	2	0
A22WZIUWXLJ30D	4.2	5	5	5	10	0
A2TG63MH5A6MW4	3.75	4	5	5	4	0
A1NVALNK7ALU62	3	5	4.25	5	12	0
A3223C0RITQEE8	3.5	5	5	5	2	0
A32U3HT8GE0KCZ	5	5	5	5	2	0
A3P94KJYF2KBLK	1	1	1	1	4	0
A2B59ZA8UHIST4	5	0	5	5	1	0
A3I2ONLD2ZQWH4	3	0	0	0	1	0
A2JQ49YC9MOJZ1	5	5	4.8	5	6	0
A1VXU7UWGLCLIV	3.8	0	5	5	5	0
A3HP9KI992Z2PI	2	0	4	5	2	0
A286J0LM21CL1E	5	5	5	5	3	0
A372VQ4WOUSKNP	4.24	2.48	2.5	3.34	35	0
A2VMT6P7LDQE71	4	0	5	5	1	0
A1B154OBZQK618	3.21	4.06	4.24	4.6	43	0
A1UTUJVMX2BUJU	3.89	1	4.25	4.11	9	0
A15OP6X355VN67	1	1	1	1	3	1
A2MEQDH709IZ4I	1	1	1	1	2	2
A1JFN2E6FQWYZW	5	5	5	5	3	0
A27E9RPSLHPULC	2	1	4.75	4.2	8	0
A1XSXGTHKR6DND	2	0	4.5	5	2	0
A3ALV57CK7VLLG	5	0	5	5	2	0
A3OVZSII072YK8	3.56	2.56	4.35	4.33	39	0
A3D2TTRCZ4LZI	3.5	4	4.2	3.78	10	0
A138AT0BU7Y0K5	5	5	5	5	2	0
A35EO441LXU9K2	3.33	3	5	5	3	0
A3MBN3F1E4Y1A1	5	5	5	5	2	0
A198USUSWOB9C7	4.12	4.37	4.71	4.63	29	0
A3QBUUYCNAYMMZ	4.67	5	5	5	3	0
A33I6WL4EVDOT	2.4	4	4.8	4.6	5	0
A2HQKAK09RXCX	3.8	5	5	5	5	0
A2GGQENGA7OVSO	1	0	5	5	1	0
A2UJ0TYWTM81T6	3.33	0	4.33	5	3	0
A3D7UHPFCRE9ZZ	4.25	4	4	4.25	5	2
A1F650HK3JCQN0	3.25	0	4.29	5	8	0
ANIRDPX6I4G1H	3.67	4	5	4.33	3	0
A2EXIPYOZK93T4	5	5	5	5	1	0
AZP4PTMVB9IWD	3.07	2.5	4.4	3.8	16	1
A26XV6VOGG6E4	1.88	0	3.8	4.5	8	0
A3W0VQNC9DJI9V	2.33	2.33	3	2.6	6	0
A21OD3Q4LP2ABZ	4.25	5	4.38	4.38	8	0
A2IMGKMWPQANZN	3.38	3.29	3.5	3.5	14	8
A329CNW2DQGVJ3	4.25	3.67	4.33	4.33	13	0
A3THLDS04Q4UJO	4.5	5	4.96	4.65	30	1
A2HF7LAO1CSAMB	1	0	4	5	3	0
A1MXDBCIXVYKXR	3.73	2.33	4.67	4.64	19	0
A296B6EE906XGW	1	0	0	0	1	0
A1A9BZDSCK82WS	4.83	5	5	5	6	0
A3JZVRTK8ISNQO	3.4	4	4	4.2	6	0
A2U0D8JWRBH52O	1	0	5	5	2	0
A1SU5H37U1X2C9	3.91	4.5	4.9	5	12	0
AR6NF15YVQZ80	4.75	5	4.75	5	4	0
A1K09FP8Y5ML05	2.59	4.15	4.6	4.65	54	0
A3KDCQ8D54U95W	4.38	1	1.43	3.4	10	0
A1LQFK1LUBV6AK	3.1	1.83	4.11	2.83	12	0
A2XM765YM1E5NV	4.88	5	5	5	8	0
ASMB962R5QQ6K	3.71	2.71	3.71	4.42	41	0
A2OQ6OUS0W12TL	3.86	3	4.15	4.08	15	0
AC0PMLGLVH8B6	2	1.6	2.33	2.56	10	1
A1SWWQ42Y12DZY	5	5	5	5	1	0
AEJIBSA3R5FDB	4	3	4	4	5	0
ADQUWL0IHX702	5	0	0	0	1	0
A2RHR5UM4DLBUB	1.6	2.33	2.5	2.2	5	0
A12HE6GCHB3HKD	1.67	1.33	1	1	7	0
A3GFW13SR5QNA7	2.23	2.71	4.92	5	22	0
A2UEGHLADSZDBU	4.57	0	5	4.86	8	1
A1BK7AIKPHCBO4	4	5	5	5	3	0
A2AN6JLAK63YGR	3.64	0	4.73	5	15	0
A20FNDOAL4RK6N	5	0	5	5	3	0
A369XDKM3XLEA3	4.29	3	3.14	4.33	8	0
A83VHP7UE0XL1	4.43	5	5	4.5	8	0
A37N1PMH5WM2BV	4	0	5	5	1	0
AWNHLPA4JBXOO	3.5	0	5	5	2	0
A1XQS7YLZXG8FE	3.83	5	4.67	5	6	0
A1ZEEGMU3YMZ6	4.14	5	5	5	22	0
A1EEX2FVTYSMCZ	4.67	5	5	4.78	9	0
AEE3DWE4TV1G0	2	0	4	5	1	0
A2BPZZE9MSZ7WK	3.43	4	3.67	4	10	1
A2O082RJ3GFK5U	2.75	1	3.33	4.33	4	0
ATMLS1J6EE1WS	3.75	5	5	5	4	0
A34V7QOJ3FJ4BG	3	0	5	5	4	0
AOY5PNN87LDYU	3.52	3.55	4.84	4.84	30	0
A5IKUELYI56AG	2.79	2.47	4.66	2.63	29	0
A2RVA9XH7KRNQM	1	0	0	0	2	0
A3IYGUHFFOL2R3	3.4	3.06	3.24	3.24	27	0
A3CE8OB6CRV5FW	2.83	1	2	3.33	9	0
A3NP58OP2X5XJ2	1	0	0	0	1	0
A7HD6V6SG376	4.5	0	4.5	5	2	0
A3BCIY4UKGRZPX	2	1	2.5	3	7	0
A2AS9O1CV81UJF	5	0	5	5	1	0
A36BE1NYQY8ML9	5	1	5	5	3	0
A1WBOT7W4K55JV	2.25	2	2.25	2.75	4	1
A2C5ODE2MXIX1X	4	0	5	5	1	0
A2DZQV1O36SNXS	1	1	1	1	1	0
A3A31X27I7Y4UH	3.85	5	4.33	5	16	0
A2U781MLCHRQSL	2.79	1.9	3.35	3.33	29	0
AZ44CB0EXJBNY	4.55	4.67	4.55	4.64	12	0
A1CTSB5F0LCB95	2	0	5	5	3	1
A2FI5PAPNNIR8M	3.7	3.88	4.52	4.71	37	0
A11ZMVM8AA3S1T	4.14	5	5	5	8	0
A2F3QPINSBMPXO	4.5	0	5	5	3	0
A29W0XIJ6A1C9U	5	3	0	2.5	2	0
A3OET4OU6MYJXW	5	3	5	5	2	0
A26PH6VG8R81LY	4.07	3	4.56	4.2	17	0
AXT4939GCS53A	5	5	5	5	1	0
A2LZAIMDFAAAZA	2.75	1.67	3	2.5	6	0
APUF2XHM72G7M	3.87	3.92	4.5	3.75	16	0
AVES4QZ255ZRJ	3.6	3.4	3.17	3.83	14	0
A17VBSFR8YJDZJ	5	0	5	5	5	0
A322467WS3IGHV	5	5	5	5	4	0
AWNFRFAGRVUIN	3.4	5	5	5	6	0
A1IK5AQTLGW0SQ	4.31	4.6	5	5	13	0
A2YWQR4SBL3KRI	3.2	2	1.86	3.06	39	0
A2OLAHJ8Z6JVP0	4.23	3.4	4.23	3.43	15	0
AKIZ6OG8UPR2D	3.36	3	3.86	4.71	12	0
AUTXOGZ8Y5IJ0	3.53	4.69	4.22	4.32	38	0
AECBEPZN65ILQ	3.5	3	4	4	11	0
ALQGX9W4S1MRC	5	5	5	5	14	0
A1ZGMWR32BPK95	3	0	1	5	1	0
A1YHSPD9JE3F8I	1	0	0	0	1	0
A34JXQ2BSCVM1E	4.83	5	5	5	6	0
AMSKJS4ZM1ERU	1	0	5	4.5	3	0
A25EIGL5N7278I	4.83	5	4.67	5	8	0
A3WTNZTCNRFX	3.33	3.4	2.8	5	8	0
AUP8YXWJ9ST75	1.5	4.5	3.2	2	5	0
A114W8UFSMQ43P	5	0	5	5	1	0
AKNRLGU6TZAXJ	4.43	4.2	5	5	7	0
A2S4W1PWOZ0YTS	4.33	1	5	4.33	3	0
A3462VEBFTP2SK	5	0	5	5	1	0
ALB07MEKFWKUN	5	0	5	5	1	0
A3GDBVOQNV2NQI	4.67	0	3.67	4.67	3	0
A32T81LNH4FA92	5	0	5	5	3	0
AITOCEFJ3D6K8	1.25	1	1.25	1.33	14	2
AXDCKX3DM0665	4	5	5	5	8	2
A3LIHAYNW1TY60	4.18	4.11	4.27	4.09	11	0
AK0UOR0UKNYXS	4	1.8	1.47	3.17	15	0
A32MXM9AYO87EL	4.25	5	5	5	4	0
A3LT7K9VZ4PDM5	3.56	5	5	5	9	0
A3BAZYAVOG71L	2.9	1.29	2.86	4.13	12	0
A33AZV67V12LIN	4.92	4.45	4.88	5	28	0
A2L84KQ9M89PHM	2.4	0	5	5	5	0
A6HRH6JJGCCLR	3.14	5	4	4	7	0
A1Y398PYJLNV19	4.33	4	4.91	5	12	0
A106SCH82LKQBT	3.43	4.5	5	4.83	7	0
AKOVG2A0FUCDX	2.83	2.55	3.81	3.5	20	0
A30HMRZZ30NPSB	2.78	2.67	3.46	3	26	1
A1A7E5UB06U9BU	4.08	5	5	4.71	15	1
A1NKNKGIFAWDM	3.75	5	5	5	4	0
A2891W8IGPC3V0	2.25	0	5	5	5	0
A7LQQZGEWBFIV	3.86	0	5	5	7	0
AXS0Y7LJJKBUL	4.31	4.11	4.85	4.56	27	0
AYD0FLWJJUWKZ	3.57	4	3.43	3.57	9	2
A1ER2EGTMUN55G	5	0	5	5	1	0
AGVH5GTM7OT89	5	5	5	5	6	3
AGIHZ9FWD0I9S	1.57	1.57	1.57	1.4	10	0
A3O9WUYWEO1OSM	3.63	5	4.86	5	16	0
A2KK6K7N1K3O33	1.13	1	2.33	2.33	8	0
AYE8XGAZ3CK9N	1.67	1	2	2	5	0
A3882YOCD4JWN8	3	4	4.2	4.2	14	0
A3TVZBDEF2DJG1	3.67	3	3.67	3.67	3	0
A3T4A4IP8ZPHIN	4.36	4.75	5	5	14	0
A7GC7TFL6VHJ2	1.21	1.78	2.07	2.38	39	1
A3R2WQP7LVGM4T	2.24	2.33	2.95	2.52	25	0
A1JJPEDYMYTIJJ	4.5	0	5	5	2	0
A1L4GJNGOPT33K	3.54	4.14	4.57	4.13	29	0
A2D5FV57KXHFKN	5	0	4	5	1	0
A3UWROVFPC6X5M	3.8	5	5	5	5	0
A2CL1645M6YL3X	2.2	1.65	2.73	2.41	111	11
A13PT8BHDL8DC4	5	5	5	5	8	0
A1AMT5PARECO8E	3.42	3	4.89	4.8	12	0
A2HBE31BTJQMGL	5	4	5	5	3	0
A2H9XAKLJDIUI3	5	0	5	5	2	0
A24J9M8V5SN3Q2	5	5	5	5	4	0
AUF89V3261K4D	5	0	5	5	1	0
AQHP2BRXTHJUD	3	3	3	3	2	0
A1PI0NVSJRFVTP	2	0	5	5	1	0
A3HGU8FBZ3Z5GG	2.92	1.8	2.38	2.78	13	0
A1P0RD4ZA7CN2Y	3.79	4.18	4.84	4.46	30	0
A2I26W5NYU1ADM	4.6	5	5	5	6	0
A1DTM0JCRXYDZ	4	5	5	5	7	0
A1HQKD2UI6O2HB	3.67	1	5	3.75	4	0
A1GN5WHL444UDR	5	5	4.96	5	25	0
A3HY237M923W89	2.4	3	4.29	4.43	10	0
A9NK2UMY2BDSV	1	1	1	1	1	0
A24GLRPZH69FUH	3.6	1	3.25	3	5	0
A2EYUKPV1M3UWG	3	5	5	5	1	0
A31LLF548YBIE8	4.8	3	4.33	4	5	0
AJXQ2GILWLEGD	4	5	4.33	5	7	0
A3LJV12P3KN0FJ	2.7	5	4.25	5	12	0
AOLIY8EYJQT30	3	3	5	5	1	0
A1ARYHWGG52D8V	2.31	2.6	3.38	3.22	14	0
AB2U5CR671RPT	3.83	3.07	4.08	3.58	41	0
AVM6Y04W5T8RX	5	0	5	5	1	0
A2SUDQXR5LH4ND	5	0	5	5	2	0
AH13SY2JEWW7J	5	0	5	5	3	0
A15OAOHKBJPP7D	5	0	5	5	2	1
A1HRTPO9QOT708	5	0	5	5	2	0
AK02IQ05F2YTX	1	0	5	5	2	0
A27YO8GZI2YIVY	4.33	4.4	5	4.2	6	0
A2Y4LSEGHUA3KS	4.86	5	5	5	7	0
ARGI15N0ARLSF	4.75	5	4.88	4.94	17	0
AZO5KPO3QS0OU	4.17	2.33	4.17	4.33	8	0
A15JKV3JXS7D5V	0	0	0	0	1	0
A2556LYRJEXG53	5	5	5	5	6	0
A1BOHADFT0X1OT	4.2	3.67	4.2	4.2	5	0
AZPKAS44BDNNE	3.95	5	4.53	4.78	24	1
A27MITQOTS1AQW	4.58	4.2	4.33	4.79	20	1
A393H8OBDAYXMJ	3.22	1.8	3.33	3.5	24	0
A2YIYIKIQQUK5G	3.4	3.25	4.69	4.62	22	0
A3E5DB4N9ZECPD	3.06	5	4.07	4.71	18	0
A2JU0EKYBE10ZK	4.71	5	5	5	18	0
A3VLZQ1M9K4A9X	2.5	1	3	3	2	0
A12JVT1ESDUBUD	4.78	3.4	4.67	4.11	9	0
AQN6XEM2JVN7P	4.89	4.2	4.68	5	20	0
AITFHZE9Y5LBI	4.6	3	4.5	4.5	13	5
A33FG2Z5DG7TSO	3.24	1.91	2.89	3.13	22	0
A1W38RZ996UEOG	3	3	3.71	3.5	11	0
A68DEEK7OV1OC	5	0	5	5	3	0
A1XIFPI36695GY	5	5	5	5	3	0
A256GJL6JKFB79	4.42	3.86	4.92	4.38	13	0
A67B8OFMLIRTD	2.4	1	4.2	3.8	5	0
A3UP3IBADZYRWA	5	0	5	5	1	0
A351121OZ1978E	5	0	4	5	1	0
A2D8GTKBK55Y6D	3.38	3	3.35	3.4	24	4
A2DTMXN9WMWBJS	1.33	1	1.5	2	4	1
A990SKM7AVWQR	4.63	3.67	4.83	4.63	22	1
AIJAWNSES27WL	5	5	5	5	1	0
A2AVAAOFBMT5A7	1.5	4	3	2.33	4	0
A3LQN3R9GL1QTN	3.67	1	4.33	4	6	0
A3R5BNOR1H8IHB	5	5	5	5	11	0
ADDPBQ3O9340Q	5	5	5	5	3	0
A3HLCR4YCHJWBI	5	5	5	5	3	0
ASPR7E8JC3NYI	4.68	4.52	4.72	4.76	54	0
A1OH6DWZ2TL944	1	0	0	0	3	0
A39TMYV239ALCG	4	5	5	5	1	0
A3U85ZVTHCN8DG	4	0	5	5	1	0
A14A6PJOANLTP5	4.5	5	5	5	9	1
A1IWCAELIKUG2S	5	5	5	5	9	0
A39MG8WRQS6BVS	4.5	3	5	4.75	4	0
A3VW8A3BOUE7Q2	5	5	5	5	2	0
A1NBFZJ7VJKS1U	4.63	4.14	4.94	4.78	20	0
A3L9HWO0QGQEYE	1	0	0	1	2	0
ANDQ4UYP5ONMO	3.83	0	4.8	4.33	7	0
A2P2Z2AMC5M6KU	4.75	3.67	5	4	4	0
A149ACRYLEE5PP	5	0	5	5	4	0
A31RR7XIJFOKYY	3	1	3.5	3	4	0
AVO0CU0ZM88MT	2.71	2.33	2.43	2.71	7	0
ALN80XHBXTWRR	3.33	5	5	5	4	0
A3LPKJ3C8DPE8O	3.33	3	3	3	3	0
A1WJ9UZI0S8AVW	4.33	5	5	5	9	0
A2IB1LQ3LLB62U	4.5	0	5	5	3	0
A3PS17YC4SHSB8	4.5	4.67	4.75	4.25	4	0
A3D9EEGRG7BHFI	3.33	3	4	4	6	0
A1DPN0ELREA8BX	2.9	3	5	5	11	0
A19PNHLUCHJ034	1.33	1	5	5	7	0
AMSDVFFVDUXY4	4.33	4	5	4	3	0
A1EPW14G6BUGH2	3.33	3.67	5	5	3	0
A2OHWWG0D2OXCQ	5	0	5	5	4	0
A358PLA1JJR94W	5	0	5	5	1	0
A14749VFR2DP2X	4.5	0	5	5	2	0
A2G4LQNR75Y71X	5	3	5	5	2	0
A3GSSP0XNA0VBT	4.18	5	4.94	5	17	0
A2P1YXF63HT84I	4.67	0	5	5	3	0
A1ZR7K8U5U1XM5	4.5	1	5	5	2	0
A34EN336S49QO7	3.25	5	5	5	4	1
A1CQVE4J6FYT9Q	5	5	5	5	5	0
A2AG19VENHWQRD	3	3	4.5	4.5	14	0
A3FMP0PP7KZHY7	1	0	5	5	2	0
A3FCJX0FTFAB96	3.27	4.2	3.75	4	11	0
A1N7CZTVXCZEWR	3.92	5	5	5	13	0
A2J2XAJ0KTYLIU	1	0	0	0	5	0
A3IWAJENNPP383	3	1	3	3	5	0
AWN2K07N7A0K7	4	5	4	5	2	0
A2E7CAM7W465PL	3.67	0	5	5	3	0
A3AX0JUXROUMMG	3	0	0	0	2	0
A1VFG9QY70Q93J	4.75	4.45	4.84	4.86	42	0
A2DV2SSGO5MX7O	4.75	0	4.75	4.5	4	0
AXSI7YAU7R7L0	4.2	0	4.5	5	5	0
A5E8P2L5P6JBS	3.03	5	5	5	31	0
A3OWQ21AVFXN4E	3.6	1	3.4	2.71	7	0
A2J2O5STGCTAH2	0	0	0	0	1	0
A1K6K6465SQ89F	3.75	5	5	5	8	0
ACG6BC501YHFW	3	3	5	5	1	0
A2OCLS8GA5HWLJ	4	0	5	5	2	0
A37KFRE3PX45GU	1	0	0	0	1	0
A3HAOMDYND890B	2	2	1.33	3	5	0
AJCMEDYWY4AWT	1.5	1	2	2.5	2	0
A1TKDSIHV04KTJ	3.2	2.33	3.2	3.4	6	0
AR6NX2KUSG6IP	4	0	5	5	1	0
A1VB7RU5A6REX5	4	3	3.75	4	8	0
A2AFEW9VPVH5E1	3.86	3	5	4.57	9	0
A1ZUSV148G9OWJ	1.33	1	3.5	3	3	0
A2SY905TBFLXYQ	3.93	5	4.58	5	14	0
A2RVNIG4NR0PL3	5	5	5	5	2	0
A27RDRMZV5JBTW	1	1	1	0	2	0
A3900AWU8IXAIG	3.5	0	5	5	2	0
AAE8HYZ2P1HCS	1	1	1	1	2	0
A2G8RKPYMSOYYV	3.14	4	4.75	4	7	0
A2ISFY93WKRH4R	3.67	5	3.67	3.67	3	0
A2RVW5XUU68FKS	4.64	4	4.9	4.91	13	0
A3HLX5VXNHVITM	3.61	3	3.94	3.67	18	0
AVOA3DRNBY4I9	5	3.5	5	5	2	0
A1PIAZPU9OQ68N	5	3	5	5	2	0
A2YKFXU43C6AQN	4.83	5	4.96	5	31	0
A15TFS9BXQ9E30	4.5	0	5	5	2	0
AG552GL2GWGXK	4.78	3	5	5	9	0
A1902DYQ6AAHOP	4	5	3	1	6	0
A3NA5S19N0NRQC	5	5	5	5	10	0
A2QWKYRNNJLM1O	5	5	5	5	17	0
A1HLHHC4KIJB8I	5	5	5	5	5	0
A1BDFF4NV8WDK7	4	4	4	5	1	0
A1KPX3ZGV48ORK	3	5	5	4.5	2	0
A3MXW29QGFK6QM	4.47	5	5	5	16	0
A1I0BMG4GMC7DE	3.9	2.17	3.71	3.67	21	0
A3LCIQF1AIQ7J1	4	0	4	5	3	0
A26RDF1I330AC8	4.17	5	5	5	6	0
A4NYR93GJX1OK	5	0	5	5	2	0
AZHXUEW99IMZW	4.4	5	4.25	5	10	0
A1IH7BAN36YK3R	5	0	5	5	1	0
A2WEBYM0PMUCYK	2.94	3.41	3.2	2.97	34	0
A7DJAP0H5HL0C	4	5	4	5	1	0
A29GOZE32W61NM	5	0	5	5	2	0
AG3CLLURKXHR2	1.5	0	5	5	2	0
A34NJKLS08UKFD	5	0	5	5	1	0
ADFF41A252H5Z	2	4.33	4.5	5	4	0
A372K17HINR7NW	3	5	4	5	3	0
